name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"bloomington, mn",2024-02-21,49.4,24.1,36.3,48.1,24.1,35.5,24.6,66.2,0,0,0,,0,0,9.2,6.7,259.9,1013,28.2,8.2,147.8,12.6,6,10,2024-02-21T07:05:01,2024-02-21T17:49:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-22,50.9,28.7,38.4,50.9,24.9,34.9,28.7,69,0,0,0,,0,0,28.1,16.4,282.9,1009.2,15.9,9.1,101.6,8.8,6,10,2024-02-22T07:03:23,2024-02-22T17:50:51,0.44,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-23,35.9,23,30.8,31.7,16.2,24.5,21.8,69.5,0,0,0,,0,0,31.1,13.1,12.3,1011.4,50.4,9.4,39.3,3.5,2,10,2024-02-23T07:01:44,2024-02-23T17:52:14,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-24,45.7,17.3,31.4,39.3,8,24.1,17.1,55.6,0,0,0,,0,0,28.7,18.3,185.2,1012.3,18.6,9.9,106.7,9.3,6,10,2024-02-24T07:00:05,2024-02-24T17:53:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-25,49.6,33.2,39.9,46.3,29.3,35.8,26.1,59.2,0,0,0,,0,0,21.9,12.1,286.4,1006.8,33.5,9.9,129.1,11,6,10,2024-02-25T06:58:24,2024-02-25T17:54:58,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,HPN26,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-26,64.2,29.2,45.9,64.2,22.8,42.9,27.1,50.9,0,0,0,,0,0,37.9,18.6,156.3,1000,26,9.9,110.7,9.6,6,10,2024-02-26T06:56:43,2024-02-26T17:56:20,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-27,51,13.6,33.1,51,-6,25.6,23.2,67.5,0,0,0,snow,0.4,0,41.7,25.3,321.6,996.6,48.9,9.1,51.9,4.3,5,10,2024-02-27T06:55:01,2024-02-27T17:57:42,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-28,19.6,3.9,12.5,15.1,-14,-1.4,-2.5,51.7,0,0,0,snow,0.5,0,37.9,23.2,308.8,1021.6,10.6,9.9,127.8,10.9,6,10,2024-02-28T06:53:18,2024-02-28T17:59:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-29,57.8,12.8,32.6,57.8,0.6,25.4,9.2,40.7,0,0,0,,0,0,29.2,14.1,148.3,1020.1,7.2,9.9,179.9,15.6,6,10,2024-02-29T06:51:34,2024-02-29T18:00:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"72657994963,HPN26,KFCM,KLVN,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-01,57.8,36.6,46.5,57.8,28,42,25,43.3,0,0,0,,0,0,35.2,21,180.4,1010.1,6.5,9.9,129.8,11.3,6,10,2024-03-01T06:49:49,2024-03-01T18:01:46,0.71,Clear,Clear conditions throughout the day.,clear-day,"72657994963,HPN26,KFCM,KLVN,72658014922,KMSP,72660304974,F1349"
"bloomington, mn",2024-03-02,62.7,32.5,47.5,62.7,27.8,45,33.7,60.8,0,0,0,,0,0,29.1,15.3,147.7,1008.9,27.4,9.8,112.6,9.8,6,10,2024-03-02T06:48:04,2024-03-02T18:03:06,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-03,71.8,41.2,52.2,71.8,37,49,37.8,59.7,0,0,0,,0,0,44.8,25.1,168,999.7,35.4,9.8,89,7.6,7,10,2024-03-03T06:46:18,2024-03-03T18:04:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-04,39.2,29.9,36,35.2,22.6,31,20.2,52.9,0,0,0,,0,0,11.4,14.4,309.1,1015.5,59.3,9.9,46.1,3.9,2,10,2024-03-04T06:44:32,2024-03-04T18:05:47,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-05,47.9,24.4,36.3,45.4,17.5,31.5,11,37.4,0,0,0,,0,0,11.4,8.4,50.5,1020.4,24.2,9.9,102.8,8.8,7,10,2024-03-05T06:42:45,2024-03-05T18:07:06,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-06,54,29.7,42.7,54,24,38.7,17.1,38.4,0,0,0,,0,0,36.7,18.3,136,1018.4,44.9,9.9,93.8,8.1,6,10,2024-03-06T06:40:57,2024-03-06T18:08:26,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-07,46.4,33.4,41.6,44.5,24.9,36.5,20.6,43.1,0,0,0,,0,0,23,12.4,352.5,1017.8,71.7,9.9,89.1,7.6,4,10,2024-03-07T06:39:09,2024-03-07T18:09:45,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-08,38.6,25.8,31.1,31.1,14.6,22.1,15.6,52.9,0,0,0,,0,0,27.9,14.7,347.2,1021.1,32.8,9.9,109.8,9.6,6,10,2024-03-08T06:37:21,2024-03-08T18:11:04,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-09,40.5,21,30.5,32.7,9.2,21.6,14.6,53.9,0,0,0,,0,0,28.5,16,330.2,1019.5,20.9,9.9,147.4,12.7,7,10,2024-03-09T06:35:31,2024-03-09T18:12:23,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-10,50.7,22.3,36,50.7,22.3,33.5,12.6,41.7,0,0,0,,0,0,18.3,11.4,161.4,1019.9,10.4,9.9,144,11.8,7,10,2024-03-10T07:33:42,2024-03-10T19:13:41,0,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-11,67.2,35.7,50.2,67.2,31,48,25.1,39.5,0,0,0,,0,0,25.3,9.6,112.3,1010.1,27.5,9.9,122.9,10.6,6,10,2024-03-11T07:31:52,2024-03-11T19:15:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-12,66.7,42,55.7,66.7,37.6,54.9,25.8,33.1,0,0,0,,0,0,24.2,13.1,284.6,1006.4,22,9.9,152.6,13.3,7,10,2024-03-12T07:30:02,2024-03-12T19:16:18,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-13,64.1,42,52.9,64.1,38.5,52.2,21.8,30.7,0,0,0,,0,0,20.8,11.6,46.9,1011.1,45.9,9.9,100.3,8.7,6,10,2024-03-13T07:28:11,2024-03-13T19:17:35,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-14,57.8,44.3,50.9,57.8,38.3,48.9,25.9,38.3,0,0,0,,0,0,28.1,13.6,27.4,1016.7,55.9,9.9,84.4,7.4,5,10,2024-03-14T07:26:20,2024-03-14T19:18:53,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-15,51.1,34.4,43.7,51.1,32.5,40.8,27.7,54.9,0,0,0,,0,0,31,15.2,281.7,1020.5,47.7,9.9,130.4,11.1,8,10,2024-03-15T07:24:29,2024-03-15T19:20:10,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-16,50.6,32,43.1,50.6,19.4,35.2,22.3,44.2,0,0,0,,0,0,39.8,24.3,301.1,1008.8,68.8,9.9,181.6,15.7,9,10,2024-03-16T07:22:38,2024-03-16T19:21:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-17,30.3,24.1,26.8,17.6,10.7,14.1,9,46.7,0,0,0,,0,0,31.8,21,332.7,1018.1,88.6,9.9,124.1,10.7,7,10,2024-03-17T07:20:46,2024-03-17T19:22:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-18,37.6,21.8,28.4,30,10.1,18.8,8.6,43.7,0,0,0,,0,0,27.1,16.4,304.1,1021.3,63.7,9.8,165.3,14.3,7,10,2024-03-18T07:18:55,2024-03-18T19:24:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-19,51.2,31.3,40.8,51.2,19.3,33.4,16.1,37.3,0,0,0,,0,0,40,24.7,297.3,1007.7,21.2,9.9,168.9,14.4,7,10,2024-03-19T07:17:03,2024-03-19T19:25:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-20,31.2,17.7,25.3,22.8,3.4,14.2,2.7,38.8,0,0,0,,0,0,31.6,17.4,331.8,1022,15.4,9.9,166.8,14.5,7,10,2024-03-20T07:15:11,2024-03-20T19:26:35,0.35,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-21,30,24.4,26.9,30,17.1,22.3,8.6,48.1,0.039,100,16.67,snow,0.2,0.1,10.3,7.5,65.8,1025.4,95.9,8.4,80.4,7.1,3,10,2024-03-21T07:13:19,2024-03-21T19:27:51,0.38,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-22,33.2,25.7,28,24.4,16,19.4,18.5,69.3,0.095,100,25,"rain,snow",4.5,2.5,23,14.4,0.4,1024.6,80.8,7.3,142.5,12.2,10,10,2024-03-22T07:11:27,2024-03-22T19:29:08,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-23,33.9,18.7,27.2,30.2,12.3,21.8,6.8,43,0,0,0,,0,0.6,10.3,10,78.4,1027.3,40.8,9.9,133.9,11.7,7,10,2024-03-23T07:09:35,2024-03-23T19:30:24,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-24,32.4,26.9,29.3,24.3,15.4,19.4,25.2,84.7,0.412,100,62.5,"rain,snow",10.3,1.7,31.1,15.6,99.6,1014,100,4.3,18.9,1.6,1,10,2024-03-24T07:07:42,2024-03-24T19:31:40,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-25,37,32.4,35.1,31.9,23.5,27.4,32.9,91.8,0.65,100,70.83,"rain,snow",3.9,5.9,33.3,13.9,70.4,1002.1,100,5.2,19.5,1.7,1,10,2024-03-25T07:05:50,2024-03-25T19:32:56,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-26,34.2,21.9,27.7,26.2,8.6,15.9,23,82.6,0.803,100,66.67,"rain,snow",4.6,5.4,34.2,20.8,325.3,999.1,98.2,4.5,40.8,3.6,2,10,2024-03-26T07:03:59,2024-03-26T19:34:12,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-27,27.8,18,22.9,16.6,5.5,10.9,13.2,66.3,0,0,0,,0,6.6,31.3,17.8,273.7,1015.7,46.6,9.8,185,15.9,8,10,2024-03-27T07:02:07,2024-03-27T19:35:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-28,36.8,17.1,27,31.1,8.2,20.2,13.3,58.2,0,0,0,,0,4.8,12.8,10.3,272.2,1019.8,3.9,9.9,200.5,17.1,8,10,2024-03-28T07:00:15,2024-03-28T19:36:43,0.62,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-29,45,25,35.6,41,18.6,30,19.7,53.5,0,0,0,,0,1.8,30,17.5,97.4,1014.6,56.4,9.9,170.6,14.8,7,10,2024-03-29T06:58:24,2024-03-29T19:37:59,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-30,44.7,34.4,39.9,39.7,26.5,33.7,27.3,61.3,0,0,0,,0,0.3,28.2,13.9,330.8,1013.8,61.8,9.9,186.1,16.1,8,10,2024-03-30T06:56:32,2024-03-30T19:39:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-03-31,46.9,32.2,39.4,45.6,28.7,37,27.2,62.4,0,0,0,,0,0,23,10.7,2.7,1015.1,76.1,9.9,100.1,8.6,4,10,2024-03-31T06:54:41,2024-03-31T19:40:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-01,43.8,33.6,39.3,38.1,28.9,34.4,29.6,67.9,0,0,0,,0,0,16.1,12,70.3,1013.7,73.7,9.9,53.2,4.6,2,10,2024-04-01T06:52:50,2024-04-01T19:41:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-02,41.9,33.5,38.3,39.7,25.8,31.7,30.1,72.9,0.05,100,16.67,"rain,snow",0,0,29.6,19.3,11.1,1009.7,98.5,8.5,71.8,6.3,3,10,2024-04-02T06:51:00,2024-04-02T19:43:01,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-03,50.6,34.4,41.5,50.6,24.2,33.3,21.4,48.5,0.007,100,4.17,"rain,snow",0.1,0,41.5,28.6,352.1,1006.1,72.6,9.7,151.8,13,7,10,2024-04-03T06:49:10,2024-04-03T19:44:16,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-04,52.5,33.9,42.7,52.5,25.8,38,23,45.9,0,0,0,,0,0,35.6,16.6,7.1,1013.2,23.9,9.9,170.5,14.8,8,10,2024-04-04T06:47:20,2024-04-04T19:45:32,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-05,56.9,31.5,45.2,56.9,31.5,45,25.8,50,0,0,0,,0,0,19.7,8.5,117.7,1020.9,14.9,9.8,184.9,16,8,10,2024-04-05T06:45:30,2024-04-05T19:46:47,0.89,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-06,58.2,35.9,48.2,58.2,29.9,45.7,26.4,44.9,0,0,0,,0,0,38.2,23.4,118.5,1019.4,15.4,9.9,190.3,16.6,8,10,2024-04-06T06:43:41,2024-04-06T19:48:02,0.93,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-07,48.1,39.8,43.4,41.7,31.3,35.6,33.6,70.5,0.424,100,45.83,rain,0,0,37.7,21.9,105.7,1008.5,82.5,8.2,16.9,1.5,1,10,2024-04-07T06:41:53,2024-04-07T19:49:18,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-08,49.2,43,45.9,47.2,36.8,41.5,41.6,85.3,0.299,100,45.83,rain,0,0,28.8,14.8,193.3,1005.9,99.5,8,34,2.9,1,10,2024-04-08T06:40:05,2024-04-08T19:50:33,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-09,60.5,39.8,49.8,60.5,34,47.3,39.5,69.9,0.002,100,8.33,rain,0,0,30.3,17,245.6,1010.4,75.4,9.9,186.3,16.1,9,10,2024-04-09T06:38:17,2024-04-09T19:51:48,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-10,69.8,44.4,56,69.8,42.7,55.8,38,54.8,0,0,0,,0,0,32.5,14.7,255.2,1009.3,39,9.9,201.4,17.5,8,10,2024-04-10T06:36:30,2024-04-10T19:53:04,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-11,60.3,44.8,52.7,60.3,40.8,51.7,37.7,57.4,0.056,100,12.5,rain,0,0,33.1,17.4,317.2,1007.3,57.7,9.8,160.2,13.8,9,10,2024-04-11T06:34:43,2024-04-11T19:54:19,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-12,61,43.3,51.9,61,37.3,49.6,31.9,48.6,0,0,0,,0,0,32.6,19.6,319.7,1014.9,12.2,9.9,188.6,16.4,8,10,2024-04-12T06:32:58,2024-04-12T19:55:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-13,84.5,39.8,62.8,81.6,39.8,62.2,35.5,40.5,0,0,0,,0,0,37.4,24.5,192.3,1010,11,9.9,157.2,13.5,8,10,2024-04-13T06:31:12,2024-04-13T19:56:50,0.16,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-14,71.3,50.2,62.7,71.3,50.2,62.7,34.3,36.8,0,0,0,,0,0,29.6,17.2,334.2,1008.4,0,9.9,189,16.4,8,10,2024-04-14T06:29:28,2024-04-14T19:58:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-15,66.2,51.2,58.8,66.2,51.2,58.8,29.4,33.5,0,0,0,,0,0,37.8,13.5,70.7,1015.4,41.8,9.9,101.5,8.8,4,10,2024-04-15T06:27:44,2024-04-15T19:59:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-16,60.7,46.5,52.3,60.7,40.3,50.2,36.8,60.3,1.23,100,50,rain,0,0,42.5,24.1,94.1,1005.5,70.1,8.4,15.2,1.1,1,10,2024-04-16T06:26:01,2024-04-16T20:00:35,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-17,54.4,44.4,49,54.4,36.7,45.5,42,78,0.228,100,29.17,rain,0,0,34.2,19.8,310.2,1003.9,85.7,9.2,67.3,5.9,3,10,2024-04-17T06:24:19,2024-04-17T20:01:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72657994963,HPN26,KFCM,KLVN,72658014922,KMSP,72660304974,F1349"
"bloomington, mn",2024-04-18,50.6,40.5,46.6,50.6,34.4,41.9,31,56.2,0,0,0,,0,0,36.7,22,279.7,1017.3,68.1,9.9,168.8,14.6,10,10,2024-04-18T06:22:37,2024-04-18T20:03:06,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-19,39.8,33.2,36.3,33.3,24.9,27.4,21,53.8,0,0,0,,0,0,39.9,23.8,276.3,1020,66.6,9.8,82,7.3,5,10,2024-04-19T06:20:56,2024-04-19T20:04:21,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-20,47.7,31.3,38,42,19.8,30.3,20.8,51.3,0,0,0,,0,0,32.1,17.6,306.4,1024.1,79.5,9.8,132.3,11.4,8,10,2024-04-20T06:19:16,2024-04-20T20:05:36,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-21,61.4,32.9,48.1,61.4,28.8,46.6,21.1,38,0,0,0,,0,0,31.4,14.2,272.2,1021,1.7,9.9,199.3,17.2,9,10,2024-04-21T06:17:38,2024-04-21T20:06:51,0.43,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-22,69.1,42.2,56.4,69.1,38.7,55.6,30.5,37.5,0,0,0,,0,0,37.7,22,214.6,1008.4,46.8,9.9,124.9,11,8,10,2024-04-22T06:16:00,2024-04-22T20:08:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-23,60.5,43.4,52.1,60.5,39.2,50.5,34.3,51.8,0.016,100,8.33,rain,0,0,33.5,18,307.2,1008.6,41.4,9.8,157.2,13.7,10,10,2024-04-23T06:14:23,2024-04-23T20:09:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-24,59.4,35.6,47.3,59.4,30.2,45.2,28.6,50.7,0,0,0,,0,0,13.9,11.4,98.3,1023.9,16.4,9.9,201.4,17.4,9,10,2024-04-24T06:12:47,2024-04-24T20:10:36,0.53,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-25,67.7,44.7,56.4,67.7,40.4,55.1,28.7,35.3,0,0,0,,0,0,33.8,20.6,141.8,1020.4,38.4,9.9,190.5,16.6,8,10,2024-04-25T06:11:12,2024-04-25T20:11:51,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-26,54.3,46.6,50.6,54.3,39.5,47.9,37.5,62.7,0.12,100,41.67,rain,0,0,42.7,25.5,125.4,1008.8,76.2,8.9,29.5,2.7,1,10,2024-04-26T06:09:38,2024-04-26T20:13:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-27,58.3,49.9,54.6,58.3,44.6,54.4,48.6,80.8,0.213,100,20.83,rain,0,0,29.2,14.8,296.8,1004.8,100,7.9,61.8,5.4,2,10,2024-04-27T06:08:05,2024-04-27T20:14:20,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-28,52.1,46.4,48.1,52.1,39,43.5,43.1,83.1,0.597,100,45.83,rain,0,0,43.6,20,58.3,1012.6,100,7.5,32.8,2.9,1,10,2024-04-28T06:06:33,2024-04-28T20:15:34,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-29,49.5,44.1,46.6,45.8,38.3,42.3,43.8,89.9,0.089,100,54.17,rain,0,0,29.3,15.2,186.6,1007.1,99.9,6,53.4,4.3,2,10,2024-04-29T06:05:03,2024-04-29T20:16:49,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-04-30,69.1,42.7,54.6,69.1,40.6,53.9,46.1,74.9,0.337,100,12.5,rain,0,0,39.1,14.7,177.3,1008.8,69.2,9.3,147.8,12.8,8,10,2024-04-30T06:03:34,2024-04-30T20:18:03,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-05-01,63.7,50,56.3,63.7,45.1,55.9,42.5,61.7,0.024,100,4.17,rain,0,0,36.2,21.7,275.2,1011.2,63,9.9,192.3,16.6,9,10,2024-05-01T06:02:06,2024-05-01T20:19:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
